FIPS,State,County,Variable_Code,Value
27129, MN,Renville County,Population_Estimate_2018,14612
27131, MN,Rice County,2010_Census_Population,64142
27131, MN,Rice County,Population_Estimate_2011,64454
27131, MN,Rice County,Population_Estimate_2012,64436
27131, MN,Rice County,Population_Estimate_2013,64642
27131, MN,Rice County,Population_Estimate_2014,64997
27131, MN,Rice County,Population_Estimate_2015,65307
27131, MN,Rice County,Population_Estimate_2016,65825
27131, MN,Rice County,Population_Estimate_2017,66173
27131, MN,Rice County,Population_Estimate_2018,66523
27133, MN,Rock County,2010_Census_Population,9687
27133, MN,Rock County,Population_Estimate_2011,9598
27133, MN,Rock County,Population_Estimate_2012,9480
27133, MN,Rock County,Population_Estimate_2013,9427
27133, MN,Rock County,Population_Estimate_2014,9377
27133, MN,Rock County,Population_Estimate_2015,9437
27133, MN,Rock County,Population_Estimate_2016,9383
27133, MN,Rock County,Population_Estimate_2017,9453
27133, MN,Rock County,Population_Estimate_2018,9414
27135, MN,Roseau County,2010_Census_Population,15629
27135, MN,Roseau County,Population_Estimate_2011,15515
27135, MN,Roseau County,Population_Estimate_2012,15510
27135, MN,Roseau County,Population_Estimate_2013,15495
27135, MN,Roseau County,Population_Estimate_2014,15678
27135, MN,Roseau County,Population_Estimate_2015,15619
27135, MN,Roseau County,Population_Estimate_2016,15554
27135, MN,Roseau County,Population_Estimate_2017,15311
27135, MN,Roseau County,Population_Estimate_2018,15150
27137, MN,St. Louis County,2010_Census_Population,200226
27137, MN,St. Louis County,Population_Estimate_2011,200393
27137, MN,St. Louis County,Population_Estimate_2012,200348
27137, MN,St. Louis County,Population_Estimate_2013,200440
27137, MN,St. Louis County,Population_Estimate_2014,200647
27137, MN,St. Louis County,Population_Estimate_2015,200276
27137, MN,St. Louis County,Population_Estimate_2016,199925
27137, MN,St. Louis County,Population_Estimate_2017,199798
27137, MN,St. Louis County,Population_Estimate_2018,199754
27139, MN,Scott County,2010_Census_Population,129928
27139, MN,Scott County,Population_Estimate_2011,132560
27139, MN,Scott County,Population_Estimate_2012,135120
27139, MN,Scott County,Population_Estimate_2013,137260
27139, MN,Scott County,Population_Estimate_2014,139182
27139, MN,Scott County,Population_Estimate_2015,141361
27139, MN,Scott County,Population_Estimate_2016,143340
27139, MN,Scott County,Population_Estimate_2017,145595
27139, MN,Scott County,Population_Estimate_2018,147381
27141, MN,Sherburne County,2010_Census_Population,88499
27141, MN,Sherburne County,Population_Estimate_2011,89258
27141, MN,Sherburne County,Population_Estimate_2012,89455
27141, MN,Sherburne County,Population_Estimate_2013,90067
27141, MN,Sherburne County,Population_Estimate_2014,90888
27141, MN,Sherburne County,Population_Estimate_2015,91416
27141, MN,Sherburne County,Population_Estimate_2016,93266
27141, MN,Sherburne County,Population_Estimate_2017,94547
27141, MN,Sherburne County,Population_Estimate_2018,96036
27143, MN,Sibley County,2010_Census_Population,15226
27143, MN,Sibley County,Population_Estimate_2011,15160
27143, MN,Sibley County,Population_Estimate_2012,15075
27143, MN,Sibley County,Population_Estimate_2013,15050
27143, MN,Sibley County,Population_Estimate_2014,14925
27143, MN,Sibley County,Population_Estimate_2015,14887
27143, MN,Sibley County,Population_Estimate_2016,14815
27143, MN,Sibley County,Population_Estimate_2017,14904
27143, MN,Sibley County,Population_Estimate_2018,15028
27145, MN,Stearns County,2010_Census_Population,150642
27145, MN,Stearns County,Population_Estimate_2011,151345
27145, MN,Stearns County,Population_Estimate_2012,151883
27145, MN,Stearns County,Population_Estimate_2013,152573
27145, MN,Stearns County,Population_Estimate_2014,153972
27145, MN,Stearns County,Population_Estimate_2015,155890
27145, MN,Stearns County,Population_Estimate_2016,156996
27145, MN,Stearns County,Population_Estimate_2017,157979
27145, MN,Stearns County,Population_Estimate_2018,159256
27147, MN,Steele County,2010_Census_Population,36576
27147, MN,Steele County,Population_Estimate_2011,36562
27147, MN,Steele County,Population_Estimate_2012,36307
27147, MN,Steele County,Population_Estimate_2013,36361
27147, MN,Steele County,Population_Estimate_2014,36481
27147, MN,Steele County,Population_Estimate_2015,36610
27147, MN,Steele County,Population_Estimate_2016,36662
27147, MN,Steele County,Population_Estimate_2017,36824
27147, MN,Steele County,Population_Estimate_2018,36803
27149, MN,Stevens County,2010_Census_Population,9726
27149, MN,Stevens County,Population_Estimate_2011,9706
27149, MN,Stevens County,Population_Estimate_2012,9732
27149, MN,Stevens County,Population_Estimate_2013,9745
27149, MN,Stevens County,Population_Estimate_2014,9848
27149, MN,Stevens County,Population_Estimate_2015,9864
27149, MN,Stevens County,Population_Estimate_2016,9784
27149, MN,Stevens County,Population_Estimate_2017,9672
27149, MN,Stevens County,Population_Estimate_2018,9753
27151, MN,Swift County,2010_Census_Population,9783
27151, MN,Swift County,Population_Estimate_2011,9678
27151, MN,Swift County,Population_Estimate_2012,9635
27151, MN,Swift County,Population_Estimate_2013,9555
27151, MN,Swift County,Population_Estimate_2014,9489
27151, MN,Swift County,Population_Estimate_2015,9379
27151, MN,Swift County,Population_Estimate_2016,9447
27151, MN,Swift County,Population_Estimate_2017,9396
27151, MN,Swift County,Population_Estimate_2018,9345
27153, MN,Todd County,2010_Census_Population,24895
27153, MN,Todd County,Population_Estimate_2011,24887
27153, MN,Todd County,Population_Estimate_2012,24652
27153, MN,Todd County,Population_Estimate_2013,24491
27153, MN,Todd County,Population_Estimate_2014,24357
27153, MN,Todd County,Population_Estimate_2015,24340
27153, MN,Todd County,Population_Estimate_2016,24389
27153, MN,Todd County,Population_Estimate_2017,24532
27153, MN,Todd County,Population_Estimate_2018,24582
27155, MN,Traverse County,2010_Census_Population,3558
27155, MN,Traverse County,Population_Estimate_2011,3488
27155, MN,Traverse County,Population_Estimate_2012,3405
27155, MN,Traverse County,Population_Estimate_2013,3401
27155, MN,Traverse County,Population_Estimate_2014,3379
27155, MN,Traverse County,Population_Estimate_2015,3369
27155, MN,Traverse County,Population_Estimate_2016,3323
27155, MN,Traverse County,Population_Estimate_2017,3307
27155, MN,Traverse County,Population_Estimate_2018,3308
27157, MN,Wabasha County,2010_Census_Population,21676
27157, MN,Wabasha County,Population_Estimate_2011,21608
27157, MN,Wabasha County,Population_Estimate_2012,21541
27157, MN,Wabasha County,Population_Estimate_2013,21566
27157, MN,Wabasha County,Population_Estimate_2014,21459
27157, MN,Wabasha County,Population_Estimate_2015,21380
27157, MN,Wabasha County,Population_Estimate_2016,21425
27157, MN,Wabasha County,Population_Estimate_2017,21590
27157, MN,Wabasha County,Population_Estimate_2018,21645
27159, MN,Wadena County,2010_Census_Population,13843
27159, MN,Wadena County,Population_Estimate_2011,13649
27159, MN,Wadena County,Population_Estimate_2012,13606
27159, MN,Wadena County,Population_Estimate_2013,13640
27159, MN,Wadena County,Population_Estimate_2014,13590
27159, MN,Wadena County,Population_Estimate_2015,13668
27159, MN,Wadena County,Population_Estimate_2016,13551
27159, MN,Wadena County,Population_Estimate_2017,13646
27159, MN,Wadena County,Population_Estimate_2018,13773
27161, MN,Waseca County,2010_Census_Population,19136
27161, MN,Waseca County,Population_Estimate_2011,19185
27161, MN,Waseca County,Population_Estimate_2012,19175
27161, MN,Waseca County,Population_Estimate_2013,19036
27161, MN,Waseca County,Population_Estimate_2014,18926
27161, MN,Waseca County,Population_Estimate_2015,18923
27161, MN,Waseca County,Population_Estimate_2016,18779
27161, MN,Waseca County,Population_Estimate_2017,18726
27161, MN,Waseca County,Population_Estimate_2018,18691
27163, MN,Washington County,2010_Census_Population,238136
27163, MN,Washington County,Population_Estimate_2011,241394
27163, MN,Washington County,Population_Estimate_2012,243691
27163, MN,Washington County,Population_Estimate_2013,245974
27163, MN,Washington County,Population_Estimate_2014,248541
27163, MN,Washington County,Population_Estimate_2015,250494
27163, MN,Washington County,Population_Estimate_2016,252650
27163, MN,Washington County,Population_Estimate_2017,255697
27163, MN,Washington County,Population_Estimate_2018,259201
27165, MN,Watonwan County,2010_Census_Population,11211
27165, MN,Watonwan County,Population_Estimate_2011,11168
27165, MN,Watonwan County,Population_Estimate_2012,11118
27165, MN,Watonwan County,Population_Estimate_2013,11053
27165, MN,Watonwan County,Population_Estimate_2014,10985
27165, MN,Watonwan County,Population_Estimate_2015,11002
27165, MN,Watonwan County,Population_Estimate_2016,10982
27165, MN,Watonwan County,Population_Estimate_2017,10916
27165, MN,Watonwan County,Population_Estimate_2018,10980
27167, MN,Wilkin County,2010_Census_Population,6576
27167, MN,Wilkin County,Population_Estimate_2011,6575
27167, MN,Wilkin County,Population_Estimate_2012,6590
27167, MN,Wilkin County,Population_Estimate_2013,6494
27167, MN,Wilkin County,Population_Estimate_2014,6460
27167, MN,Wilkin County,Population_Estimate_2015,6355
27167, MN,Wilkin County,Population_Estimate_2016,6322
27167, MN,Wilkin County,Population_Estimate_2017,6322
27167, MN,Wilkin County,Population_Estimate_2018,6254
27169, MN,Winona County,2010_Census_Population,51461
27169, MN,Winona County,Population_Estimate_2011,51348
27169, MN,Winona County,Population_Estimate_2012,51339
27169, MN,Winona County,Population_Estimate_2013,51330
27169, MN,Winona County,Population_Estimate_2014,51057
27169, MN,Winona County,Population_Estimate_2015,50808
27169, MN,Winona County,Population_Estimate_2016,50840
27169, MN,Winona County,Population_Estimate_2017,50704
27169, MN,Winona County,Population_Estimate_2018,50825
27171, MN,Wright County,2010_Census_Population,124700
27171, MN,Wright County,Population_Estimate_2011,126216
27171, MN,Wright County,Population_Estimate_2012,127245
27171, MN,Wright County,Population_Estimate_2013,128202
27171, MN,Wright County,Population_Estimate_2014,129801
27171, MN,Wright County,Population_Estimate_2015,130978
27171, MN,Wright County,Population_Estimate_2016,132343
27171, MN,Wright County,Population_Estimate_2017,134255
27171, MN,Wright County,Population_Estimate_2018,136349
27173, MN,Yellow Medicine County,2010_Census_Population,10438
27173, MN,Yellow Medicine County,Population_Estimate_2011,10282
27173, MN,Yellow Medicine County,Population_Estimate_2012,10150
27173, MN,Yellow Medicine County,Population_Estimate_2013,10076
27173, MN,Yellow Medicine County,Population_Estimate_2014,9981
27173, MN,Yellow Medicine County,Population_Estimate_2015,9836
27173, MN,Yellow Medicine County,Population_Estimate_2016,9885
27173, MN,Yellow Medicine County,Population_Estimate_2017,9845
27173, MN,Yellow Medicine County,Population_Estimate_2018,9795
28001, MS,Adams County,2010_Census_Population,32297
28001, MS,Adams County,Population_Estimate_2011,32433
28001, MS,Adams County,Population_Estimate_2012,32193
28001, MS,Adams County,Population_Estimate_2013,32116
28001, MS,Adams County,Population_Estimate_2014,32072
28001, MS,Adams County,Population_Estimate_2015,31570
28001, MS,Adams County,Population_Estimate_2016,31563
28001, MS,Adams County,Population_Estimate_2017,31337
28001, MS,Adams County,Population_Estimate_2018,31192
28003, MS,Alcorn County,2010_Census_Population,37057
28003, MS,Alcorn County,Population_Estimate_2011,37275
28003, MS,Alcorn County,Population_Estimate_2012,37203
28003, MS,Alcorn County,Population_Estimate_2013,37278
28003, MS,Alcorn County,Population_Estimate_2014,37250
28003, MS,Alcorn County,Population_Estimate_2015,37273
28003, MS,Alcorn County,Population_Estimate_2016,37249
28003, MS,Alcorn County,Population_Estimate_2017,37203
28003, MS,Alcorn County,Population_Estimate_2018,36925
28005, MS,Amite County,2010_Census_Population,13131
28005, MS,Amite County,Population_Estimate_2011,13133
28005, MS,Amite County,Population_Estimate_2012,12931
28005, MS,Amite County,Population_Estimate_2013,12850
28005, MS,Amite County,Population_Estimate_2014,12598
28005, MS,Amite County,Population_Estimate_2015,12546
28005, MS,Amite County,Population_Estimate_2016,12426
28005, MS,Amite County,Population_Estimate_2017,12444
28005, MS,Amite County,Population_Estimate_2018,12326
28007, MS,Attala County,2010_Census_Population,19564
28007, MS,Attala County,Population_Estimate_2011,19387
28007, MS,Attala County,Population_Estimate_2012,19147
28007, MS,Attala County,Population_Estimate_2013,19114
28007, MS,Attala County,Population_Estimate_2014,18825
28007, MS,Attala County,Population_Estimate_2015,18673
28007, MS,Attala County,Population_Estimate_2016,18559
28007, MS,Attala County,Population_Estimate_2017,18482
28007, MS,Attala County,Population_Estimate_2018,18365
28009, MS,Benton County,2010_Census_Population,8729
28009, MS,Benton County,Population_Estimate_2011,8714
28009, MS,Benton County,Population_Estimate_2012,8643
28009, MS,Benton County,Population_Estimate_2013,8494
28009, MS,Benton County,Population_Estimate_2014,8296
28009, MS,Benton County,Population_Estimate_2015,8157
28009, MS,Benton County,Population_Estimate_2016,8253
28009, MS,Benton County,Population_Estimate_2017,8286
28009, MS,Benton County,Population_Estimate_2018,8271
28011, MS,Bolivar County,2010_Census_Population,34145
28011, MS,Bolivar County,Population_Estimate_2011,33804
28011, MS,Bolivar County,Population_Estimate_2012,33997
28011, MS,Bolivar County,Population_Estimate_2013,33986
28011, MS,Bolivar County,Population_Estimate_2014,33822
28011, MS,Bolivar County,Population_Estimate_2015,33279
28011, MS,Bolivar County,Population_Estimate_2016,32631
28011, MS,Bolivar County,Population_Estimate_2017,31895
28011, MS,Bolivar County,Population_Estimate_2018,31333
28013, MS,Calhoun County,2010_Census_Population,14962
28013, MS,Calhoun County,Population_Estimate_2011,14910
28013, MS,Calhoun County,Population_Estimate_2012,14833
28013, MS,Calhoun County,Population_Estimate_2013,14712
28013, MS,Calhoun County,Population_Estimate_2014,14702
28013, MS,Calhoun County,Population_Estimate_2015,14639
28013, MS,Calhoun County,Population_Estimate_2016,14555
28013, MS,Calhoun County,Population_Estimate_2017,14525
